fingerprint,delay,variance,times
D7B3558020235C1F374EEC8BDE1468E195411E3A,0.396858467,0.014029743,6
D7C20E4523BBBA6E6678FDB647E950EE0E9801AA,0.2773042,0.011525048,2
D7C218579374ED6525E12362A0B2A3DAEB0B5CEC,0.33888036,0.007034642,35
D7CEA91561063F06A599C6EF8F62ED6ABD480AD3,0.07843355,9.58E-05,4
D7D5AD4675D33D9DCAAC61E07D5BA92A6908F91A,0.27581343,0.003091303,20
D7E1846EBE9B4F2E3359B3768035C9184E8F470D,0.29246212,0.00273006,10
D7E38A39F6DB8FCD40C31F4E807707F80351CEF4,0.241643833,0.006302817,6
D7E783F9D72BFF56FBE72844EBADE3D23F14977C,0.1731087,9.09E-05,2
D7E9425B391746C767B3B2BF48D54AFDF965ECCD,0.2160254,0.037628347,1
D7F156D1A77B9E5CB59EFEB9CBBB6EC93734DBA1,0.192749,0.000269915,1
D8056CAD4A3D6EE7D82748027474BF5C53E569D9,0.38388556,0.004449239,10
D80F649226CC96BBE0FF7B45B3791901569FE5AC,0.248698627,0.006027007,22
D811B00286CC34E3AEEB1CD8D588681455C2325C,0.305766136,0.009115788,22
D818748485D5F6EFD560615A98FD04D70B4C75D5,0.382650459,0.030892738,17
D82943434B24204FBF1B4B818CFEA64F205DEAC3,0.427117455,0.007779709,11
D82C84CDA2D9442816BC8DDD1ADAC8EB1820F486,0.0668166,2.19E-05,2
D82D18E8359EDFAD0B374887002ABDF1F29EA430,0.363388,0.006288468,5
D8357F50057C0F8754A9CDB67860A0A36FD74A82,0.247628514,0.001673921,21
D83E421D70BCF946391D87230B3602F2BCF98F74,0.33609379,0.007479306,21
D84144DA3785CCE5CEFA5195127C176E93AF65B1,0.374777533,0.00199016,3
D8476A2B13EE8D37F44EDACEB9E188DAF04DB27E,0.5227567,0.004845472,2
D855DE28F6524DD0D326027D35531F922E315B0F,0.0719736,6.07E-05,1
D85FE86AFB056748300FE9E52D0A994E47226F01,0.448143567,0.040703685,36
D870744F618F20F3A63592B4F9B0BB919FC1BED0,0.211096181,0.005923149,32
D87651C9871DF21878BA6FB1F0F54CA069E7C46B,0.2930687,0.002211944,4
D881FA3C5A642541932ACED4A3C5140742096D11,0.217187437,0.002796625,16
D88B5B35EF4D5EF11F5B670C364F812D0349B8DB,0.272267457,0.003013634,7
D893C7ADB56C3B5E1375E27F2965238570516CB0,0.322932433,0.011844589,6
D8A1F5A8EA1AF53E3414B9C48FE6B10C31ACC9B2,0.313505325,0.008599091,16
D8A2D0080B0C73E1DC0EC9F33B497F64E5FB3F52,0.276189347,0.005080157,18
D8B274528D652ED1ABC9B6772594EE3D78389AEA,0.2148006,0.002623994,8
D8B9AE2CCFAF30A7974AAEB9B3FEAF035B070D81,0.1483575,0.000258104,2
D8DA1E4661DA6A7970C961AC1948EE3C469F4751,0.3821417,0.00980658,4
D8EA105E79803FB0040A8C2A676D93DAEA2CFFF0,0.31980433,0.004628386,23
D8F4634366466972842F5102FE44738326E43DF0,0.319170168,0.012400841,50
D93A701CE7F75F882F7A12422BE13F317912101E,0.33721028,0.016562121,5
D94AF855255D57BAF519F0A5F02C10F6A73DA51F,0.0891611,0.000319661,2
D950DB39A40B776A6119342CD5807B63B1D8AD60,0.2032774,0.003338188,11
D9575D60931718D0CF5B6AAE9C547F7775FD33C9,0.3107077,0.027470188,24
D95A2DF17815BA92E4EA49D2D46EBAEB1DCEBABC,0.300498531,0.009177627,116
D969A8D985DF5FC63454BB4E130E81B1C32ED4CD,0.317614588,0.00387034,16
D972B9A1CBC6E6E49B9A271C1D40E34640E43356,0.2585896,0.00058405,2
D97D3472E23D8CA4DC0BD2ECAE6E82AE5DDF3341,0.301443729,0.015802015,28
D97D9BA26C77A2B57794027179E6C6353BEB9A43,0.228668185,0.0018753,13
D97F6C950EF607B9D84E5CC040C771A692188194,0.439302117,0.030154161,12
D9837475D7E5170C5E6DD164BEEF93FB5301FAB1,0.0856332,0.000651076,3
D995FBCE853DF2A616C5897A264AA7989C9840E8,0.320635105,0.012220887,21
D9A8D0B84FD8BE1D65112775609D384519F96E16,0.21313496,0.005692875,20
D9ADC85ABCD68A903908FE42FF7CA2D9F56AA32F,0.323288671,0.005682127,51
D9BE4EE032E43CA43413F8E6715EBD7CE08D65FE,0.262183341,0.033508413,27
D9C55AC5549BF4940BE0ABBBE0E34CCC8D6D06E5,0.210436633,0.003251474,6
D9CD0C9CE39E91C2996A016A6356FBF4970D96C6,0.35968052,0.007397777,10
D9D4BCE7133616C8C9FA4C4156EB14D344E6229D,0.328145823,0.005499737,26
D9D87002BB41C46D61F2AFA88659191D624F5CAB,0.294349455,0.014657869,11
D9E8DF2FBB4AD486F2DED7CFA81F6A48FBAF2745,0.2573702,0.002212816,5
D9EC24C7737C2A86ACBBA48417C065C1867DB8E5,0.308074086,0.007769118,21
DA08BFCBC29828E22997BA8F7858A16476EBA5F3,0.402295046,0.005162199,13
DA17ECE89526850398FFD1197E7684B3DD713C0F,0.3853988,0.008388526,1
DA1B8B8D617909902572790CE8BB99DA502C6485,0.2038826,0.000361501,1
DA27570DEA91901889829E3FF82B14013B494232,0.29587164,0.002623945,5
DA284A125990ABD7BD8AEE367D88C784A5EBBB20,0.34843725,0.005634397,18
DA32E22C221EE70C0BBF7A06F27984B6B9BD6440,0.435230659,0.007866395,17
DA380FB801539CCE1A94F9D2F4141F5916DAFB83,0.397177836,0.004398348,11
DA3FD24EDEA501C7133307CA73E991AC5B1D76BF,0.290868429,0.003320061,7
DA45B31898EDEBC5F6DB39F5BC0DB5FC693FCEFE,0.285068533,0.004192769,21
DA4B488C2826DFBBD04D635DA1E71A2BA5B20747,0.353868143,0.023995822,28
DA4E07DF65EE885F7C57113AB3E4737DD63D315A,0.431096618,0.009949241,11
DA506D11F5371B6474EE9AD1C0EDA8189D4702FD,0.306042357,0.004469452,28
DA508C0B304AF24BF4C9C697674DAB65A1916F0D,0.5022331,0.009299024,2
DA50A3C74DE52F303E9F9993468FD133DB6ADE72,0.1264616,0.000200321,1
DA78144C70B15AE3EB04DE340DC8FADB80F1F495,0.339718,0.022407151,39
DA78CA7A09B084852194A70249707A15D5693B4C,0.431575529,0.006357567,17
DA79CD34C3B82190CCF063D98254A7A278D94915,0.325114733,0.003856716,6
DA8C5E4FA4599137C2664E472A2CFC81B4869719,0.259489881,0.007137664,27
DA96445C71876DD1DD6429F3CEA3EB751C7A844C,0.221739538,0.058821877,32
DA9ABAEA49FBF9E75E9EC020380E361688A3B23E,0.236542312,0.002623732,25
DA9ADB1C3B9B9B379278B59FC058FD673F57EF39,0.28754765,0.015416474,4
DAA0FB9CBD3C751D0138E9B2827A29D425C88F0E,0.438214109,0.023671718,22
DAA780468F6EE1F3C0F2B28B2F460A3B6F6A3A02,0.2623818,0.004592376,2
DAABB04E4E3336B336B2523D5448DA8B0A43BD7A,0.315461933,0.003847671,3
DAACECD0C2A5BB05FEAA0F25CD6BA39A3E8C6D46,0.25906935,0.011336113,4
DAB09C9C6118A8FD61F91C1186B2CF84A1467B3B,0.323250831,0.025337248,26
DAB418CB83885497E6F48AFC0C438CB8E3ECE650,0.5135982,0.008704054,1
DAC6A879A3B01A018CABCDBADDA8F123E62ADD28,0.323137143,0.008575641,7
DAC7BBF1F2F92E748B1EB59B950674E2C39FEA51,0.337932565,0.012172077,17
DAC825BBF05D678ABDEA1C3086E8D99CF0BBF112,0.316126673,0.003910935,22
DAE65AD32A074CECB30AD3FBB7504F0CDC616CD1,0.330822625,0.058885924,40
DAF25DF4AD0452B958923AA9D77C54F1A5473ACD,0.284104318,0.005271638,44
DAF646F319498E9FA0C72A8E1C05160D67C614E1,0.24881,0.001955466,4
DB1629B59707F744A0C7933E56B6802786FFC317,0.275137938,0.007641895,39
DB2A9CB1D358D06656E272AE72600D90A590FF37,0.2082008,0.076144406,1
DB35C03124D5EC03BCFE2754078A48366133EE05,0.292553133,0.002331921,3
DB451037C23AF3D028AE1B7E2F82BE5CA77B98A5,0.392393133,0.00056767,3
DB5DE88B4914F60CDEEF581ECCA8DEA59EF26A90,0.274412445,0.006395219,22
DB6005514696BFBBB8B59EE78A53D33B591DEE58,0.309757467,0.011685007,3
DB603D15336F59DBF6421B3BCBE786D54CE3FED3,0.320214704,0.037015078,27
DB658754541E612346DF4E135AAC62AC76E432F2,0.299822,0.004403908,10
DB8D416543346991855EAA2B5D922330F63A5F90,0.334135475,0.018905247,8
DB8FDDE94334E56BE00EB9C46C23DF4E9A1D17AB,0.271406617,0.003662875,12
DB90F153036C350E67D83D248EC937AC421FC9C4,0.28759235,0.004825457,4
DB951C2CF2073ECAFF08EFF6AC108B6B1C9E677D,0.144209314,0.002626737,7
DBB87A3B6A144ABF1030940ABCB8A70CD5A80AD1,0.302704629,0.005318739,7
DBBB21AAC873A1BBC2C2C9CD2DB0C0AAC1C199ED,0.407880767,0.005441575,6
DBC93B0F5225291F5D1EBF2CA4F3F90B879F00F8,0.27284355,0.007824126,8
DBD063166193A6C87DE3AE064797DDE2B1798259,0.1683316,0.001442875,1
DBD0F5C45280770BC16AFDEC3428C757FF4541E1,0.5415424,0.002756744,1
DBD2433E0A424AAF47E45FCC7B3492E09B88073C,0.237566657,0.004943991,14
DBD67767640197FF96EC6A87684464FC48F611B6,0.4534606,0.004267942,1
DBFA8A337F1DB425658D698AD7388D052971C580,0.340701422,0.009480545,18
DC0380764E7D54DA2EDB0568FC126E725BA33087,0.237555612,0.001856668,17
DC073284BAA719D8ECC6ED22E7CCDE9919A06547,0.347106105,0.007257376,19
DC0B2CF7EFBE640DF3D1615EB8FE50E82FB53B45,0.267421659,0.005066722,27
DC0C5AFC57E949847418B859AE98499F622703E4,0.2487024,0.005573157,5
DC2191663DD4BAECB34F949CCAC3FDA004CE5BCE,0.0823544,9.32E-05,1
DC29C7B96D961141E75444EFDC9A020FCE04FC4C,0.366251444,0.003057729,9
DC4EB02B37F1F7D499303F41986EE4F7ACE2A090,0.352019323,0.005854772,13
DC5F31743BB3074BDF6153A066E9BED01E03311D,0.298725747,0.010507266,19
DC7E7D9AB7AD52F03B856E6DC278E9D92BF19B33,0.335837931,0.00527639,29
DC826BFB8E0950A646FD6195E018A7E3AC3529CB,0.284095117,0.007742603,12
DC8E26DB162AFE036C13EBEC917CDFC97A297A57,0.356723743,0.011578683,7
DC984437C7560BD4FDBCE0E0C4CD8DB50510AFC9,0.2421551,0.004889282,10
DCA3549D1CF354DA06EECFB0EC5A77CA0F507C1A,0.28050688,0.001742875,5
DCB0BB5DF6D7CE6467DD82193EB4A8581A0F0645,0.33146565,0.007242371,24
DCB7D52C94256353BA271B8B77699948AA79B284,0.222053713,0.004578948,16
DD068520C3C34EA4223DBD82A111E5AADC419EB7,0.302867227,0.013121645,15
DD0AA66DD9E4E71FFAFAB658DF8300F1CEEA0364,0.246674463,0.002762714,19
DD0C8EEC5CA402A9FA4478F10C31A440F71F6885,0.307574098,0.006884951,47
DD148BA18398F8E2B1FC544B2DDCDD99EBEC4BAF,0.331585667,0.006106914,6
DD283C45FA6952C0E174AE52959CB2AC0B00543F,0.16021195,0.004614016,20
DD556297BFA023501DE73159C8B20250BE207308,0.251093532,0.004444221,50
DD60CABFEE514E50E8E4B502457E62F667538573,0.285938867,0.010161332,9
DD68CED74414FF446E52596462CEDAEF7E66BED7,0.246438044,0.00720392,9
DD6AD9D7D6E857F71ED1A9AC25A7DF4BCBFDC60A,0.246470538,0.012618476,13
DD7BD3E5BD0BA48A8C70B0CDF017FA5988B87E27,0.31272895,0.004049922,4
DD824D94DD5AD7B6966911212D308BBD38AFF282,0.5067432,0.00738468,1
DD8256B69665D0888BDC12B8066C7D311488E05F,0.268777311,0.002451765,9
DD92B0F3D3BE41A5DBDAE19BB6B7B49CD5EBF1DC,0.3248678,0.004933051,7
DDCB061A3656BF8C21A8F643D6F8527DB58425F5,0.3109036,0.004783714,9
DDDA625FF6C1F1F4554281C2D6DC3FBAD092CB5F,0.371700733,0.004667135,9
DDDB2EE03597B584684DF08FB6981FE5EF1FFBB5,0.313164371,0.029661034,7
DDF458ADF897A5EB0B894023C084B3C5B2F3B15B,0.22672819,0.003772731,20
DE053015E8F6370C3AA6BCD31717CAC3538E51E8,0.337721071,0.11443058,7
DE1AE212376B8E1A5E43032F6E444CD8962C14B5,0.471817038,0.014044068,16
DE3550EBB205660730900C05B6330B663CEED254,0.2012532,3.69E-05,1
DE35BB3C54CC93105A2701984C54B86B8EB08CF8,0.32016868,0.003519116,10
DE3931572AF2F997C3F7F1D432E8CE658E62D775,0.30655606,0.004223336,10
DE3A33A456F5EF4BC4860A13ADC3C6B7ED182EFA,0.303043692,0.044678316,37
DE3B514088A4C07DB4BF8995D7322867D2118057,0.296675213,0.004735539,16
DE43A8E7198844F6A19F5457B476415288F0A3AD,0.283626474,0.005167677,19
DE50637D1A0B883481EA153CB25898E4C910B052,0.501024424,0.143281675,25
DE55EF7D739AD970812515770BFC9452BA430FD3,0.27053168,0.001533182,5
DE61F3149B93298D8723722CEE6BAC99E547858D,0.124351667,0.000571784,3
DE65BDE74816E940036FCC5F43926C65DE08C1C7,0.1554702,0.000241598,3
DE74E8C4F3CF0FBBCB7E761BB3072050D1D4DD88,0.299660933,0.003604874,6
DE847D94E78B2E560AB87D272DC90192D3144F17,0.161268267,0.002491826,21
DE85FE246ED482EA07BCDCF5D769B0ED649817F7,0.233128263,0.005550332,19
DE8E0958DE6209F99B6248EE39E7C583C5532E6B,0.3477388,0.002741181,8
DE915B27AF0453595540924D28B8BA74D1276D31,0.27165987,0.003999132,37
DE9283278C50DCBA64F421A7E487BEF80F910870,0.3203798,0.002990113,6
DE9317A1C4B5A95AFE78ECAC82B5DB6A7018B36B,0.27963015,0.001595666,4
DE95A7A0DC4201B478C087FE1B5B3BBF0E8AA20F,0.410571525,0.01575657,8
DEC04192DE7D0E081AE2F0BA3BAC476119B9F031,0.22781556,0.041207705,5
DEDC9EFECF3CCFC40FFA8E2B1157FB7839C82CA9,0.452736521,0.019791364,28
DEE68EC30B95B475F5C9B0A53F39084CA063D5D8,0.35496796,0.004222279,5
DEEA6726D599008D656B3CBA1611D2361C7E2833,0.321402771,0.005877604,7
DEFEACFA8007569DA7994ED3D31A0EF94188ACB3,0.30023005,0.004531097,4
DF37E57A63F048306BD41FCCD2845CCD666648CD,0.210462233,0.046372606,6
DF390860B5610B8E99C5A78B4099A3705CD36B17,0.265044927,0.005557194,49
DF41E20CE4461018451F5C7880224B5181627342,0.43706992,0.024682121,5
DF47C5938C23DE8F54DBF3DCE18DAE170AE40EF7,0.2544869,0.003235984,2
DF55C90D7EB87A13B044259951CA784F2F596E8D,0.21447577,0.00368813,33
DF68B25F31AF1BAD0448575F1045BB3B4EE6E5D6,0.27579095,0.022883114,4
DF6F7908E7FDEEE5DE6DD9C92F7C9DFB20B0CE2A,0.296282018,0.010620569,45
DF86098968BBCD963E38E03FC3FC1837EF667C13,0.32329188,0.003922032,10
DFA46FE65F01E255D544EF3E7DA9217D51096142,0.302173316,0.013170376,105
DFA97DED4CE79FF6F31DAF917C2810CCE8729E9D,0.374384425,0.006680689,8
DFDAF22D0F96265C5A1FB0C319ECD4D532339DE8,0.3322915,0.005772174,4
DFE3C36A8D3DE61BFA0AF0E8DEC056458D46E2F3,0.20788236,0.002912011,15
E006EA04C696BBD6E35407538131305FF3CB8C16,0.258766145,0.003044449,11
E00C844643D8324AE87F00C27066B1E770D99651,0.264049578,0.02591767,18
E00DFD54DC165D5452FBD3530D30186DAD016A0C,0.287268986,0.018151077,43
E025B7DD8DE80B832B12BB4FF0C7876BA5929A11,0.37569335,0.005477513,4
E0286D8886D7710A995DC160B1CE98CCA360970C,0.329359867,0.01136722,6
E02A46C053ABE0A69E39268307C96228425BCE27,0.0792073,0.000147447,2
E039FEF5CC8F0AF731AAC7B0FC1DBA63B33372DA,0.468045857,0.004176461,7
E044D43559E18D2590527F5E7EA077CFCDBD2576,0.417876,0.009112221,1
E04861C32098EF38D6BB2AEFEC81095953FEF0ED,0.353771929,0.012065936,34
E05F18A6BAC3EC4C14807D192F2B6F3BE1362675,0.2199912,0.011245391,3
E063B40D1194210D705D2292BD697D5DDCC0887A,0.207758,0.001432559,2
E0665F733B3821CE05A2A7545105371821D25875,0.310237347,0.005389069,15
E068898472A6FAC41D424FB5E124136C4BA69507,0.1394636,0.00159513,5
E08166EE25A85FD5C9433D133B39FC5EBDE16D98,0.485136525,0.034311866,8
E08A4730B0FEA4C7BBD9C7590F51AB118E390194,0.2988046,0.001105297,4
E094CE3392E59129B44B01DB5C63AA52F5FF4566,0.367663867,0.027052256,36
E09782C5F119131D5DF3C77B83E3214697AB6376,1.4844274,2.882400897,1
E0999C5F42D12204AA8038653DBACDCE1F40E7FF,0.236156,0.016024072,1
E09E1A570E7266E9DED42714F27D3D945D9B4EF4,0.303802339,0.021220778,33
E0ADAA31E91125C48D41BB7C2671B25BAE25AF17,0.213863933,0.001316646,9
E0AE4772051D74DE4DC1A525D9670BC12ED2EDAF,0.252789095,0.003583872,21
E0B3B10226F067A1B215178D19A19EF311E7FDC3,0.307129883,0.003984266,12
E0C136872AEB64D53147A5513664F43FB57071CE,0.283622733,0.004474968,30
E0D80A23F05D9668C1C1C9A853DE1F44F916D418,0.278804027,0.004630408,30
E0DAC558043E9808D41B00DA4485E3BC0BDAC0D7,0.361592365,0.006078282,17
E0DBC376BB1E68BD55DADAB9A693D07BA70CFB69,0.3314556,0.024002912,1
E0DE948318B77CEA408AE9A3955577FFE1484D86,0.422159867,0.004812292,12
E0EC6DB18CA367FE6D8478D32D760346E1C43F15,0.236036792,0.004799105,25
E0F6E634E46CDC10611E942CA13908BE402DB09A,0.4290514,0.010649037,1
E0FC2B6033BCC1AD5CAC295A0B19CF6CF53EED11,0.23346792,0.005532009,5
E10162F0E113AF64FF26F4B127662726EA6EF292,0.5158119,0.005416701,2
E10448CAABC270543AB6A10FF13C18C85D9B90C8,0.37609975,0.014002059,4
E11429BE89EE8231C6E542C907B7E4EFF572572E,0.306325367,0.025643743,6
E11657B991DD4FAF4589C2440D7472A5F63BC04E,0.340426655,0.004614885,11
E11EF4D113CA6D5329A1EB4761F4E1A5CA084C3A,0.262496588,0.033055308,16
E11FC7C83F417808A4CDD84A5ABFC112844C477A,0.386482767,0.003582647,6
E12D52BD3E3A88098EEDD389874D30816801A467,0.20109952,0.003630753,5
E130296683B896A117CE5DA531A5645644178734,0.35187239,0.005977236,40
E133117FBE84B10B4A3562E1D52748E14104DD5B,0.2678288,0.00964301,3
E138229915DEB43526FBB4E54D3B951430302D31,0.410407575,0.012454987,16
E13B9BD1B368E72C896041136CC2C3986B05C026,0.34963828,0.002964631,5
E140AC4464F2830ACADCB6AA2D6868FE0B20E177,0.2911816,0.011857674,4
E14B30A83FF80C576B2EC0F2C8A5F29D41B8DC8E,0.253497263,0.0058744,16
E160C04D01E471640F327FE25ABE6D2DC28D0A43,0.4100836,0.004972914,1
E191C95945346136544BA326A7DACF2156CBEDFA,0.299435822,0.006832676,9
E19484AEAA6E8813494C973724D02E731936EECE,0.4774382,0.006437312,1
E1AE5DDD579C39BC62B694F3FDCC969330E3EAD2,0.3074162,0.003606624,2
E1AF5373E3240566B598FA481AD3860549F6168B,0.388437327,0.004221336,11
E1B8239725A8886B8662B7047DEDD9C6B0D8AE45,0.4773807,0.04185227,6
E1B9119C61181B93ABDDE7BD731B54A3B797EDF4,0.291376723,0.004161487,13
E1C428EA28B7E8CADBD4B514FC55388FE80231C4,0.367191267,0.016596704,15
E1C5E4857CD8E918FA03B1E15F1076D0A235B075,0.313647,0.002437201,10
E1D7AEBD5218953FB8558056E13B25125CBE2B48,0.263875713,0.007189409,16
E1DA0F90454AED535ACE9B415F78C1A1359E29A1,0.3019048,0.003215795,2
E1E1BE210AA9DFFB5DAF1557D5A32DE8E207DED9,0.300793613,0.00335129,16
E1E32C01926FAF7E046DF112A0385196A5125EC0,0.305376733,0.004211177,3
E1EEDB14EFD7AE972D9E4E37C0DB94D1DA630749,0.2190408,0.084857692,6
E1F1BDB4C1F15AFC21CE9220DBB30A89E260A2CB,0.4433261,0.010744765,10
E1FBFC6C0A8D728BE3DFE69B756F84ABA5671C19,0.277125625,0.002528099,8
E204CAA69282ABCFF3AC0F9FA58FA4F1F62B7677,0.4513134,0.006411382,1
E20F4ADCA4C9F011C8F17073F1119367A4560856,0.273539992,0.010713641,24
E21336A5D5B02839C63E1F68DC1CE03B067BACC8,0.1120899,5.97E-06,2
E217ADB4536BD5A8892F4B51449171BE48CBAEBE,0.304716255,0.005444476,11
E21FDE82F5298413C55550933B0D3441EE51F830,0.582374333,0.017635276,3
E22694E83DA7BCF30DDAF5780EEF394CD0370CC4,0.232077895,0.005815816,19
E232052A508045038F7E2CB14BED280912AEF8EC,0.371015759,0.038479545,29
E236F07D76472C914B09B8BA52930EED3555E6AF,0.495313133,0.015232652,3
E25BE2C3C2A1BF12FB262C73A485A582662A88A8,0.40994372,0.008424897,20
E265A4EEE237E184EAE5B2696D7B905A0E4B5D4A,0.326641855,0.025057678,22
E28DA3BF11E35094DCFD009397DA0A5DEFD4C4F0,0.347502147,0.008146502,19
E2A9052838E2305B5C8D4E97CB52DCE3C08E3402,0.343994556,0.01132515,9
E2AD8C856370D2A7127FCB5DE149EF357C863AD9,0.359561933,0.013236422,6
E2B7CE01E2086332986EF6D94F6ECC80A0C4FEF6,0.27688812,0.01625131,20
E2BA86612D8D0EB8022CB115028560046EEECA02,0.262478863,0.003127944,19
E2BAAFECE5C3D3B4FFE6173B3097948E0F730623,0.4333607,0.007380706,10
E2C0AD7114510F21B9F09E7900185D440C20CC0E,0.37969665,0.023800489,8
E2C694807E2DE6B1FD66B00F7D909F738108CAEF,0.254131758,0.006295915,19
E2DA7E67DFC30B19C50F2957C0AAFD226143D7C8,0.3239594,0.005459837,9
E2E104275E2120EBAB5EC44959AC5C0B40A61798,0.435401271,0.00893819,17
E2E1AAFB65DB0B82F868071FF173DDA28407FDDB,0.261891,0.002372514,1
E2F67EEC1C8CD17D17D309B63986EA6CBD18EA20,0.4097099,0.018077305,2
E2FC6C20F9336834CA0E9C318A86CAEE62583D82,0.4685526,0.006538198,2
E30BEF97249443897AA051E0A64310673FF63548,0.357139767,0.008424476,12
E30D8C1B091681227A438E9B7CB560530472D0CC,0.369782,0.002650211,1
E31B3E63F132961C70C5FCEE2187F4F935391234,0.2530091,0.004050835,16
E3426F15A222DA8788615224722799975943EE63,0.227993309,0.006044877,11
E347622E1228CB1490817B9E78DE2107CC17E1B4,0.422257848,0.01253898,21
E348D1D6E7E12220856A77C5B52ACC1753A58FF6,0.4979327,0.006329944,2
E354F57FB7468D87ABFE6B435950AEAA35909F44,0.5254734,0.003862961,1
E36DDC844F5E441733CC0133A6A347BF89D8588A,0.272964222,0.003932027,36
E3724FCBE37167609B29FFFC310141F337701467,0.2839952,0.010960754,3
E375CD23D60C2291BD04E97CBF4E7BA90E3E54E2,0.357689514,0.01144396,7
E388F7BD196F5195AEF114552585152EA6942329,0.34504944,0.005176177,10
E3919227ADC9DF4DE451740AB93C22DF96FFD5A0,0.18974992,0.000943889,5
E3A5FFD6C4C4B4307AE3DCFA73DED7B0F86CE2CB,0.3663053,0.005178483,10
E3AA73CA6C2A5C4F00DD89635959C62DFD67E869,0.336735867,0.004283204,3
E3AE4FF6F1DC0471E4D10D0FB9FBE4BE01E222FE,0.076712,7.70E-06,2
E3C3395F6DA6893FB33DA86DB3728B387384D2C9,0.2106132,0.002410796,4
E3D52848C3F52AF1EB7121969CEC266C97B396F1,0.3335747,0.005711814,4
E3D851EB58CD692D626D408390C451BB2CF30AD8,0.335509496,0.004234166,23
E3E14B6ED428F52D03B409A25006BA8A0EC71F78,0.255714335,0.034320955,43
E3F16EEB32F9C0B28325891F7BAACA8EC212343D,0.291300469,0.005316064,32
E3F98C86C9E01138DD8EA06B1E660A0CDB4B2782,0.300100682,0.008292426,22
E41B16F7DDF52EBB1DB4268AB2FE340B37AD8904,0.2536296,0.003586522,1
E41B228C32DA9C2B11AA2D6EAC18F3457162E66F,0.35909035,0.004546865,4
E41C0F451207B4D1C623A12AE56AF2BCC0064BB0,0.270611371,0.013385766,7
E42A20F2DED13F8A22145811133C7E3F63B10607,0.268646825,0.002551125,8
E42DEAC28AB38BD89312FB92DA1B5D0CDC09386C,0.347101754,0.108616702,39
E459E02374D0385D2E2515CBBE707EA208966BCF,0.193289133,0.002837179,3
E45EFBF7C109C268E7DD0655AA1EDB6869803210,0.1011504,0.000203018,2
E47BD64582464688DAC92E88CDFFD0CD72E7F805,0.316871381,0.007199068,32
E47C30CE2E397CCDAF0EDE93739789367907DA1A,0.34336949,0.032356037,20
E47E04E69E6B7552FE9361292117D58C82D50208,0.51829675,0.362284005,4
E47ED282A10F4FCE2CBFCEE9A2BD67915467267C,0.289702767,0.003816592,12
E49F3696DC13946A68DF2AAA6EDA460BC15D8F03,0.3478699,0.004868483,22
E4A848533B72BCE2004CF4D32A217F109A3EF796,0.323236789,0.084500671,36
E4B0CAD11B5487C46293759A3D4B74484CF93509,0.352677273,0.013176693,11
E4C12BFB3AC2E6F16E4F1F34AA807D11D924E905,0.3331101,0.004672792,4
E4C6E31D745BE31F9E150F3BEEE19235D9629FC9,0.2841991,0.006493186,2
E4C87B4F9F5672BB8E33A9A547A50DC2288CF8E9,0.3748676,0.005912158,4
E4D1F25DFBE484208866BA4A1A958B73127CB0AD,0.4709486,0.005142563,2
E4E020BA9997BABF11CC0E44F62BAAA86E98FB73,0.360434229,0.006131714,21
E4E7F9362AC1028EB546D8495ADEFE3ED9DA245B,0.356979,0.034659659,1
E4EF34D7107EA42B94D12D41AFFC0B8F66F98CC8,0.26566156,0.036107138,15
E4F0F9669E3BE2108F09EC19ABAE9D43CF45540A,0.5061138,0.002873555,1
E50979122B5F8401F152E73BE45B9EB00FDA4452,0.372009356,0.006005046,9
E5197659EFF1CF9771B5A73E19EB1F170A10B250,0.480161,0.003047502,3
E51C7BFF774F588DA9FCCDB3B2011C8FC5A5EA90,0.324220286,0.007851368,37
E532D4BB9D10C717289561E03FACB2BF2F1096FE,0.342598054,0.038690785,28
E55202E399B359D570A93034C0B03CA2F2EF4E14,0.443607642,0.014596076,24
E560D8EA493A37ED8DE6B8C4AD0863483DE72EFA,0.353086815,0.00368924,13
E56F07759E704C4F53334E161066F12FAF7F7C97,0.156380343,0.000949389,7
E57DFE222EA32536C6938BD188F81C5F224ED97D,0.276833497,0.007743139,64
E58A062736FF84E0151DB4BA839FA30A6028E48E,0.278114188,0.00472425,16
E59025F8C148DA6CC40A88473E6FE850A3F38A2A,0.197102691,0.00507125,11
E5A623879C25B8FE43521D88D5E1A08FCADB7BB1,0.275255157,0.032639437,23
E5A935F6A91F39FE184DF2D143869894897E05B7,0.389036716,0.015803107,19
E5B44D7E5FF7203EAC26F4FB2868AF4757C64032,0.1204992,5.88E-05,3
E5B83D0D33E6C1E0EC11F3844C7343533381897E,0.315548533,0.005285817,9
E5C7A023A49948D9733A722BB6F7D1E9EA6E3F3E,0.2244892,0.008377447,6
E5D7D35357E9C55B47E2ADDE73199153888BD4CB,0.333818926,0.005518029,19
E5DEA9F6570207DB9841CA04C240BCDCFEC3200D,0.357886133,0.006999139,6
E5E2A7F7D944C37A83A668AB309E402DF3159392,0.266766338,0.009467209,32
E6007F4B6BF63905470B55807BA996EC48C72D6B,0.360523147,0.028665266,19
E6060F09E8007FC7CFAC7BC24477F9D878B247DD,0.299068756,0.003669679,9
E612306325AE03F0C82C290ACAFB8C724A8B5B91,0.301066309,0.009722928,11
E6161DD961CBB382B59EFA78252BC2827C469265,0.336235221,0.010844158,19
E61DED0A34BC2C36E19ABB26512D47DD3790F397,0.40208905,0.00850276,4
